source_file,line,source_name,source_url,canonical_id,disposition,reason
devopstools_final.md,570,helm-mapkubeapis,https://github.com/helm/helm-mapkubeapis,helm-mapkubeapis,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,98,helm-mapkubeapis,https://github.com/helm/helm-mapkubeapis,helm-mapkubeapis,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,131,Kubernetes de A à Z,https://github.com/ibrahimbakayoko/kubernetes-de-a-z,kubernetes-de-a-z,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,51,Kubernetes de A à Z,https://github.com/ibrahimbakayoko/kubernetes-de-a-z,kubernetes-de-a-z,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,520,lfk,https://github.com/janosmiko/lfk,lfk,kept,Canonical occurrence retained
devopstools_final.md,249,Lazydocker,https://github.com/jesseduffield/lazydocker,lazydocker,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,158,Lazydocker,https://github.com/jesseduffield/lazydocker,lazydocker,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1046,tnu,https://github.com/jfroy/tnu,tnu,archived,Official GitHub repository is archived; retained for historical and migration context.
7_Development-Collaboration/README.md,22,tnu,https://github.com/jfroy/tnu,tnu,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,571,helm-secrets,https://github.com/jkroepke/helm-secrets,helm-secrets,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,99,helm-secrets,https://github.com/jkroepke/helm-secrets,helm-secrets,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,491,Kubedock,https://github.com/joyrex2001/kubedock,kubedock,kept,Canonical occurrence retained
devopstools_final.md,462,Hanoi CLI,https://github.com/k-krew/hanoi-cli,hanoi-cli,kept,Canonical occurrence retained
devopstools_final.md,874,k8scout,https://github.com/k8scout/k8scout,k8scout,kept,Canonical occurrence retained
devopstools_final.md,608,Multus CNI,https://github.com/k8snetworkplumbingwg/multus-cni,multus-cni,kept,Canonical occurrence retained
devopstools_final.md,490,kubecfg,https://github.com/kadirbelkuyu/kubecfg,kubecfg,kept,Canonical occurrence retained
devopstools_final.md,134,System Design,https://github.com/karanpratapsingh/system-design,system-design,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,53,System Design,https://github.com/karanpratapsingh/system-design,system-design,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,496,kubectl-explore,https://github.com/keisku/kubectl-explore,kubectl-explore,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,46,kubectl-explore,https://github.com/keisku/kubectl-explore,kubectl-explore,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1242,Kelos,https://github.com/kelos-dev/kelos,kelos,kept,Canonical occurrence retained
devopstools_final.md,441,Kubernetes The Hard Way,https://github.com/kelseyhightower/kubernetes-the-hard-way,kubernetes-the-hard-way,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,12,Kubernetes The Hard Way,https://github.com/kelseyhightower/kubernetes-the-hard-way,kubernetes-the-hard-way,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1224,mcpsnoop,https://github.com/kerlenton/mcpsnoop,mcpsnoop,kept,Canonical occurrence retained
devopstools_final.md,577,k8s-sidecar,https://github.com/kiwigrid/k8s-sidecar,k8s-sidecar,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,103,k8s-sidecar,https://github.com/kiwigrid/k8s-sidecar,k8s-sidecar,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,475,kimspect,https://github.com/koithos/kimspect,kimspect,kept,Canonical occurrence retained
devopstools_final.md,589,Krateo Core Provider,https://github.com/krateoplatformops/core-provider,krateo-core-provider,kept,Canonical occurrence retained
devopstools_final.md,549,Descheduler,https://github.com/kubernetes-sigs/descheduler,descheduler,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,84,Descheduler,https://github.com/kubernetes-sigs/descheduler,descheduler,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,463,ingress2gateway,https://github.com/kubernetes-sigs/ingress2gateway,ingress2gateway,kept,Canonical occurrence retained
devopstools_final.md,607,Metrics Server,https://github.com/kubernetes-sigs/metrics-server,metrics-server,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,124,Metrics Server,https://github.com/kubernetes-sigs/metrics-server,metrics-server,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,627,security-profiles-operator,https://github.com/kubernetes-sigs/security-profiles-operator,security-profiles-operator,kept,Canonical occurrence retained
devopstools_final.md,594,Kubernetes Autoscaler,https://github.com/kubernetes/autoscaler,kubernetes-autoscaler,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,115,Kubernetes Autoscaler,https://github.com/kubernetes/autoscaler,kubernetes-autoscaler,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,636,VPA,https://github.com/kubernetes/autoscaler/tree/master/vertical-pod-autoscaler,vpa,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,140,VPA,https://github.com/kubernetes/autoscaler/tree/master/vertical-pod-autoscaler,vpa,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,504,Kubernetes Dashboard,https://github.com/kubernetes/dashboard,kubernetes-dashboard,archived,Official GitHub repository is archived; retained for historical and migration context.
4_Kubernetes-Containers/README.md,52,Kubernetes Dashboard,https://github.com/kubernetes/dashboard,kubernetes-dashboard,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,558,git-sync,https://github.com/kubernetes/git-sync,git-sync,kept,Canonical occurrence retained
devopstools_final.md,730,Kube State Metrics,https://github.com/kubernetes/kube-state-metrics,kube-state-metrics,kept,Canonical occurrence retained
5_Monitoring-Observability/README.md,30,Kube State Metrics,https://github.com/kubernetes/kube-state-metrics,kube-state-metrics,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,419,OpenWiki,https://github.com/langchain-ai/openwiki,openwiki,kept,Canonical occurrence retained
devopstools_final.md,987,Boulder (Let's Encrypt),https://github.com/letsencrypt/boulder,boulder-let-s-encrypt,kept,Canonical occurrence retained
6_Security/README.md,97,Boulder (Let's Encrypt),https://github.com/letsencrypt/boulder,boulder-let-s-encrypt,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,728,Linnix,https://github.com/linnix-os/linnix,linnix,kept,Canonical occurrence retained
devopstools_final.md,602,Loft Vind,https://github.com/loft-sh/vind,loft-vind,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,121,Loft Vind,https://github.com/loft-sh/vind,loft-vind,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,137,MemoryChecker,https://github.com/lordmulder/MemoryChecker,memorychecker,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,56,MemoryChecker,https://github.com/lordmulder/MemoryChecker,memorychecker,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1171,KubeInvaders,https://github.com/lucky-sideburn/kubeinvaders,kubeinvaders,kept,Canonical occurrence retained
8_Chaos-Engineering/README.md,24,KubeInvaders,https://github.com/lucky-sideburn/kubeinvaders,kubeinvaders,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,605,MariaDB Operator,https://github.com/mariadb-operator/mariadb-operator,mariadb-operator,kept,Canonical occurrence retained
devopstools_final.md,1098,Semantic Pull Request (GitHub Action),https://github.com/marketplace/actions/semantic-pull-request,semantic-pull-request-github-action,kept,Canonical occurrence retained
7_Development-Collaboration/README.md,61,Semantic Pull Request (GitHub Action),https://github.com/marketplace/actions/semantic-pull-request,semantic-pull-request-github-action,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1099,validate-dependabot,https://github.com/marocchino/validate-dependabot,validate-dependabot,kept,Canonical occurrence retained
devopstools_final.md,855,Cyclonus,https://github.com/mattfenwick/cyclonus,cyclonus,kept,Canonical occurrence retained
6_Security/README.md,19,Cyclonus,https://github.com/mattfenwick/cyclonus,cyclonus,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,752,otel-gui,https://github.com/metafab/otel-gui,otel-gui,kept,Canonical occurrence retained
devopstools_final.md,1088,MarkItDown,https://github.com/microsoft/markitdown,markitdown,kept,Canonical occurrence retained
devopstools_final.md,649,K8s in a Box,https://github.com/moabukar/k8s-in-a-box,k8s-in-a-box,kept,Canonical occurrence retained
devopstools_final.md,1341,Snorlax,https://github.com/moonbeam-nyc/snorlax,snorlax,kept,Canonical occurrence retained
10_Miscellaneous/README.md,102,Snorlax,https://github.com/moonbeam-nyc/snorlax,snorlax,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1244,last30days-skill,https://github.com/mvanhorn/last30days-skill,last30days-skill,kept,Canonical occurrence retained
devopstools_final.md,523,sk8r,https://github.com/mvklingeren/sk8r,sk8r,kept,Canonical occurrence retained
devopstools_final.md,610,MySQL Operator for Kubernetes,https://github.com/mysql/mysql-operator,mysql-operator-for-kubernetes,kept,Canonical occurrence retained
devopstools_final.md,143,stressdisk,https://github.com/ncw/stressdisk,stressdisk,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,62,stressdisk,https://github.com/ncw/stressdisk,stressdisk,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,470,k8sql,https://github.com/ndenev/k8sql,k8sql,kept,Canonical occurrence retained
devopstools_final.md,612,nginx-gateway-fabric,https://github.com/nginx/nginx-gateway-fabric,nginx-gateway-fabric,kept,Canonical occurrence retained
devopstools_final.md,447,webernetes,https://github.com/ngrok/webernetes,webernetes,kept,Canonical occurrence retained
devopstools_final.md,569,helm-docs,https://github.com/norwoodj/helm-docs,helm-docs,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,97,helm-docs,https://github.com/norwoodj/helm-docs,helm-docs,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,652,onedr0p/cluster-template,https://github.com/onedr0p/cluster-template,onedr0p-cluster-template,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,151,onedr0p/cluster-template,https://github.com/onedr0p/cluster-template,onedr0p-cluster-template,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,414,Codex,https://github.com/openai/codex,codex,kept,Canonical occurrence retained
devopstools_final.md,268,runc,https://github.com/opencontainers/runc,runc,kept,Canonical occurrence retained
2_Cloud-Infrastructure-Serverless/README.md,188,runc,https://github.com/opencontainers/runc,runc,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,617,OpenKruise Agents,https://github.com/openkruise/agents,openkruise-agents,kept,Canonical occurrence retained
devopstools_final.md,129,DevOps Projects,https://github.com/ophircloud/DevOps-Projects,devops-projects,kept,Canonical occurrence retained
1_Foundational-Skills/README.md,49,DevOps Projects,https://github.com/ophircloud/DevOps-Projects,devops-projects,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,1334,Papra,https://github.com/papra-hq/papra,papra,kept,Canonical occurrence retained
10_Miscellaneous/README.md,90,Papra,https://github.com/papra-hq/papra,papra,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,901,piqc,https://github.com/paralleliq/piqc,piqc,kept,Canonical occurrence retained
devopstools_final.md,190,terravision,https://github.com/patrickchugh/terravision,terravision,kept,Canonical occurrence retained
devopstools_final.md,591,kroc,https://github.com/pawelcit/kroc,kroc,kept,Canonical occurrence retained
devopstools_final.md,431,Awesome Kubernetes Architecture Diagrams,https://github.com/philippemerle/Awesome-Kubernetes-Architecture-Diagrams,awesome-kubernetes-architecture-diagrams,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,4,Awesome Kubernetes Architecture Diagrams,https://github.com/philippemerle/Awesome-Kubernetes-Architecture-Diagrams,awesome-kubernetes-architecture-diagrams,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,543,Cloudflare Kubernetes Gateway,https://github.com/pl4nty/cloudflare-kubernetes-gateway,cloudflare-kubernetes-gateway,kept,Canonical occurrence retained
4_Kubernetes-Containers/README.md,80,Cloudflare Kubernetes Gateway,https://github.com/pl4nty/cloudflare-kubernetes-gateway,cloudflare-kubernetes-gateway,merged,Merged by normalized canonical URL; provenance preserved
devopstools_final.md,731,kube-binpacking-exporter,https://github.com/procore-oss/kube-binpacking-exporter,kube-binpacking-exporter,kept,Canonical occurrence retained
devopstools_final.md,816,flow,https://github.com/programmersd21/flow,flow,kept,Canonical occurrence retained
devopstools_final.md,853,CVEMap,https://github.com/projectdiscovery/cvemap,cvemap,kept,Canonical occurrence retained
6_Security/README.md,18,CVEMap,https://github.com/projectdiscovery/cvemap,cvemap,merged,Merged by normalized canonical URL; provenance preserved
